id,session,fold
sess_sim_20260522_043210-step_06,sess_sim_20260522_043210,2
sess_sim_20260522_010792-step_08,sess_sim_20260522_010792,2
sess_sim_20260522_031550-step_09,sess_sim_20260522_031550,2
sess_au_699701_010-step_01,sess_au_699701_010,3
sess_sim_20260522_032329-step_04,sess_sim_20260522_032329,3
sess_sim_20260522_012373-step_02,sess_sim_20260522_012373,4
sess_au_763358_003-step_02,sess_au_763358_003,4
sess_sim_20260522_018532-step_07,sess_sim_20260522_018532,4
sess_sim_20260522_039958-step_03,sess_sim_20260522_039958,3
sess_sim_20260522_008203-step_04,sess_sim_20260522_008203,4
sess_sim_20260522_027377-step_02,sess_sim_20260522_027377,3
sess_sim_20260522_044701-step_03,sess_sim_20260522_044701,2
sess_sim_20260522_029735-step_05,sess_sim_20260522_029735,3
sess_sim_20260522_036926-step_01,sess_sim_20260522_036926,4
sess_sim_20260522_008507-step_06,sess_sim_20260522_008507,2
sess_sim_20260522_012767-step_05,sess_sim_20260522_012767,4
sess_sim_20260522_019683-step_01,sess_sim_20260522_019683,0
sess_sim_20260522_030922-step_03,sess_sim_20260522_030922,0
sess_sim_20260522_018670-step_01,sess_sim_20260522_018670,4
sess_au_600042_008-step_03,sess_au_600042_008,3
sess_sim_20260522_018811-step_04,sess_sim_20260522_018811,2
sess_sim_20260522_034927-step_08,sess_sim_20260522_034927,3
sess_sim_20260522_044489-step_06,sess_sim_20260522_044489,1
sess_au_793724_004-step_01,sess_au_793724_004,3
sess_sim_20260522_016009-step_05,sess_sim_20260522_016009,4
sess_sim_20260522_040467-step_06,sess_sim_20260522_040467,2
sess_sim_20260522_020502-step_07,sess_sim_20260522_020502,2
sess_sim_20260522_031005-step_07,sess_sim_20260522_031005,2
sess_sim_20260522_015736-step_02,sess_sim_20260522_015736,2
sess_sim_20260522_041191-step_01,sess_sim_20260522_041191,3
sess_au_860410_005-step_08,sess_au_860410_005,3
sess_sim_20260522_043434-step_13,sess_sim_20260522_043434,2
sess_sim_20260522_031467-step_10,sess_sim_20260522_031467,4
sess_sim_20260522_038353-step_14,sess_sim_20260522_038353,1
sess_au_505762_004-step_01,sess_au_505762_004,0
sess_sim_20260522_005957-step_07,sess_sim_20260522_005957,0
sess_sim_20260522_032642-step_06,sess_sim_20260522_032642,0
sess_sim_20260522_012829-step_01,sess_sim_20260522_012829,4
sess_sim_20260522_015812-step_15,sess_sim_20260522_015812,2
sess_au_454525_000-step_04,sess_au_454525_000,1
sess_sim_20260522_015961-step_02,sess_sim_20260522_015961,2
sess_sim_20260522_021619-step_02,sess_sim_20260522_021619,3
sess_sim_20260522_001873-step_07,sess_sim_20260522_001873,0
sess_sim_20260522_030882-step_04,sess_sim_20260522_030882,2
sess_sim_20260522_004317-step_07,sess_sim_20260522_004317,4
sess_sim_20260522_046771-step_01,sess_sim_20260522_046771,3
sess_sim_20260522_000459-step_10,sess_sim_20260522_000459,0
sess_sim_20260522_033386-step_11,sess_sim_20260522_033386,3
sess_sim_20260522_023817-step_01,sess_sim_20260522_023817,2
sess_sim_20260522_044849-step_03,sess_sim_20260522_044849,1
sess_sim_20260522_029636-step_05,sess_sim_20260522_029636,2
sess_sim_20260522_013306-step_10,sess_sim_20260522_013306,4
sess_sim_20260522_033579-step_05,sess_sim_20260522_033579,4
sess_sim_20260522_004806-step_05,sess_sim_20260522_004806,2
sess_sim_20260522_009959-step_03,sess_sim_20260522_009959,3
sess_sim_20260522_042541-step_06,sess_sim_20260522_042541,1
sess_sim_20260522_038418-step_05,sess_sim_20260522_038418,4
sess_sim_20260522_032517-step_06,sess_sim_20260522_032517,0
sess_sim_20260522_036321-step_08,sess_sim_20260522_036321,2
sess_sim_20260522_004156-step_02,sess_sim_20260522_004156,4
sess_sim_20260522_022242-step_06,sess_sim_20260522_022242,1
sess_sim_20260522_015222-step_01,sess_sim_20260522_015222,2
sess_sim_20260522_017026-step_04,sess_sim_20260522_017026,2
sess_au_862885_000-step_04,sess_au_862885_000,2
sess_sim_20260522_046451-step_13,sess_sim_20260522_046451,0
sess_sim_20260522_002275-step_07,sess_sim_20260522_002275,0
sess_sim_20260522_012165-step_01,sess_sim_20260522_012165,0
sess_sim_20260522_036069-step_03,sess_sim_20260522_036069,0
sess_au_130565_002-step_01,sess_au_130565_002,1
sess_sim_20260522_011605-step_02,sess_sim_20260522_011605,0
sess_sim_20260522_036367-step_04,sess_sim_20260522_036367,3
sess_sim_20260522_033681-step_04,sess_sim_20260522_033681,3
sess_sim_20260522_010734-step_01,sess_sim_20260522_010734,2
sess_sim_20260522_042308-step_04,sess_sim_20260522_042308,0
sess_sim_20260522_005321-step_05,sess_sim_20260522_005321,0
sess_sim_20260522_031729-step_05,sess_sim_20260522_031729,4
sess_sim_20260522_010338-step_15,sess_sim_20260522_010338,4
sess_sim_20260522_021278-step_13,sess_sim_20260522_021278,3
sess_sim_20260522_032562-step_01,sess_sim_20260522_032562,3
sess_sim_20260522_036526-step_09,sess_sim_20260522_036526,3
sess_sim_20260522_012369-step_06,sess_sim_20260522_012369,4
sess_sim_20260522_043502-step_07,sess_sim_20260522_043502,3
sess_sim_20260522_001422-step_04,sess_sim_20260522_001422,0
sess_sim_20260522_006475-step_11,sess_sim_20260522_006475,4
sess_sim_20260522_007298-step_03,sess_sim_20260522_007298,2
sess_sim_20260522_017065-step_16,sess_sim_20260522_017065,4
sess_sim_20260522_006895-step_04,sess_sim_20260522_006895,1
sess_sim_20260522_034094-step_07,sess_sim_20260522_034094,4
sess_sim_20260522_046084-step_08,sess_sim_20260522_046084,0
sess_sim_20260522_036017-step_07,sess_sim_20260522_036017,4
sess_sim_20260522_002665-step_11,sess_sim_20260522_002665,1
sess_sim_20260522_017095-step_06,sess_sim_20260522_017095,3
sess_sim_20260522_010503-step_08,sess_sim_20260522_010503,4
sess_sim_20260522_032356-step_11,sess_sim_20260522_032356,4
sess_sim_20260522_010474-step_09,sess_sim_20260522_010474,3
sess_sim_20260522_029149-step_07,sess_sim_20260522_029149,1
sess_sim_20260522_013906-step_07,sess_sim_20260522_013906,4
sess_sim_20260522_035898-step_01,sess_sim_20260522_035898,2
sess_sim_20260522_030702-step_03,sess_sim_20260522_030702,0
sess_sim_20260522_039378-step_03,sess_sim_20260522_039378,0
sess_sim_20260522_015322-step_09,sess_sim_20260522_015322,1
sess_sim_20260522_042485-step_05,sess_sim_20260522_042485,4
sess_sim_20260522_040797-step_11,sess_sim_20260522_040797,2
sess_sim_20260522_030077-step_04,sess_sim_20260522_030077,2
sess_sim_20260522_018775-step_08,sess_sim_20260522_018775,0
sess_sim_20260522_007252-step_05,sess_sim_20260522_007252,2
sess_sim_20260522_031679-step_02,sess_sim_20260522_031679,0
sess_sim_20260522_036109-step_02,sess_sim_20260522_036109,4
sess_sim_20260522_037190-step_02,sess_sim_20260522_037190,3
sess_sim_20260522_004362-step_10,sess_sim_20260522_004362,3
sess_sim_20260522_023023-step_08,sess_sim_20260522_023023,3
sess_sim_20260522_044974-step_06,sess_sim_20260522_044974,1
sess_sim_20260522_033339-step_01,sess_sim_20260522_033339,4
sess_sim_20260522_006295-step_03,sess_sim_20260522_006295,2
sess_sim_20260522_035511-step_10,sess_sim_20260522_035511,4
sess_sim_20260522_003074-step_06,sess_sim_20260522_003074,2
sess_sim_20260522_025534-step_06,sess_sim_20260522_025534,3
sess_sim_20260522_004038-step_02,sess_sim_20260522_004038,3
sess_sim_20260522_037880-step_13,sess_sim_20260522_037880,0
sess_sim_20260522_008732-step_02,sess_sim_20260522_008732,4
sess_sim_20260522_003551-step_03,sess_sim_20260522_003551,0
sess_sim_20260522_019625-step_03,sess_sim_20260522_019625,3
sess_sim_20260522_012715-step_04,sess_sim_20260522_012715,0
sess_sim_20260522_034050-step_01,sess_sim_20260522_034050,3
sess_sim_20260522_009479-step_01,sess_sim_20260522_009479,2
sess_au_120093_002-step_01,sess_au_120093_002,2
sess_au_102052_000-step_03,sess_au_102052_000,1
sess_sim_20260522_008608-step_03,sess_sim_20260522_008608,0
sess_sim_20260522_037367-step_06,sess_sim_20260522_037367,1
sess_sim_20260522_002353-step_09,sess_sim_20260522_002353,2
sess_sim_20260522_039570-step_04,sess_sim_20260522_039570,4
sess_sim_20260522_007715-step_04,sess_sim_20260522_007715,4
sess_sim_20260522_000844-step_05,sess_sim_20260522_000844,1
sess_sim_20260522_029816-step_07,sess_sim_20260522_029816,2
sess_sim_20260522_003851-step_06,sess_sim_20260522_003851,1
sess_au_280766_000-step_04,sess_au_280766_000,3
sess_sim_20260522_010663-step_06,sess_sim_20260522_010663,1
sess_sim_20260522_021201-step_12,sess_sim_20260522_021201,4
sess_sim_20260522_032634-step_05,sess_sim_20260522_032634,3
sess_sim_20260522_040645-step_03,sess_sim_20260522_040645,1
sess_sim_20260522_038795-step_01,sess_sim_20260522_038795,0
sess_sim_20260522_038773-step_06,sess_sim_20260522_038773,1
sess_sim_20260522_040661-step_08,sess_sim_20260522_040661,4
sess_sim_20260522_004288-step_03,sess_sim_20260522_004288,1
sess_sim_20260522_012983-step_06,sess_sim_20260522_012983,4
sess_sim_20260522_024933-step_04,sess_sim_20260522_024933,2
sess_sim_20260522_029804-step_03,sess_sim_20260522_029804,1
sess_sim_20260522_047226-step_04,sess_sim_20260522_047226,0
sess_sim_20260522_037696-step_03,sess_sim_20260522_037696,4
sess_au_892432_007-step_01,sess_au_892432_007,2
sess_sim_20260522_012999-step_08,sess_sim_20260522_012999,4
sess_sim_20260522_012075-step_09,sess_sim_20260522_012075,3
sess_sim_20260522_017829-step_01,sess_sim_20260522_017829,2
sess_sim_20260522_010569-step_04,sess_sim_20260522_010569,2
sess_sim_20260522_009136-step_12,sess_sim_20260522_009136,0
sess_sim_20260522_018452-step_02,sess_sim_20260522_018452,2
sess_sim_20260522_035654-step_03,sess_sim_20260522_035654,3
sess_sim_20260522_043463-step_02,sess_sim_20260522_043463,0
sess_sim_20260522_021062-step_11,sess_sim_20260522_021062,4
sess_sim_20260522_040136-step_04,sess_sim_20260522_040136,4
sess_sim_20260522_044901-step_04,sess_sim_20260522_044901,2
sess_sim_20260522_027345-step_06,sess_sim_20260522_027345,0
sess_sim_20260522_014042-step_10,sess_sim_20260522_014042,0
sess_sim_20260522_044766-step_01,sess_sim_20260522_044766,2
sess_sim_20260522_033284-step_02,sess_sim_20260522_033284,4
sess_sim_20260522_028466-step_05,sess_sim_20260522_028466,4
sess_sim_20260522_001623-step_03,sess_sim_20260522_001623,1
sess_sim_20260522_042849-step_08,sess_sim_20260522_042849,3
sess_sim_20260522_014429-step_05,sess_sim_20260522_014429,2
sess_sim_20260522_040475-step_02,sess_sim_20260522_040475,0
sess_sim_20260522_024763-step_12,sess_sim_20260522_024763,2
sess_sim_20260522_019410-step_12,sess_sim_20260522_019410,3
sess_sim_20260522_004833-step_09,sess_sim_20260522_004833,0
sess_sim_20260522_018483-step_06,sess_sim_20260522_018483,2
sess_sim_20260522_025304-step_01,sess_sim_20260522_025304,2
sess_sim_20260522_041642-step_01,sess_sim_20260522_041642,3
sess_sim_20260522_040940-step_06,sess_sim_20260522_040940,4
sess_sim_20260522_023041-step_06,sess_sim_20260522_023041,4
sess_sim_20260522_008571-step_08,sess_sim_20260522_008571,1
sess_sim_20260522_025314-step_07,sess_sim_20260522_025314,4
sess_sim_20260522_041420-step_02,sess_sim_20260522_041420,3
sess_sim_20260522_038014-step_01,sess_sim_20260522_038014,2
sess_sim_20260522_033448-step_06,sess_sim_20260522_033448,3
sess_au_555563_012-step_01,sess_au_555563_012,3
sess_sim_20260522_001643-step_01,sess_sim_20260522_001643,3
sess_sim_20260522_036319-step_04,sess_sim_20260522_036319,1
sess_sim_20260522_014827-step_03,sess_sim_20260522_014827,4
sess_sim_20260522_006963-step_06,sess_sim_20260522_006963,4
sess_sim_20260522_009973-step_02,sess_sim_20260522_009973,0
sess_sim_20260522_028417-step_02,sess_sim_20260522_028417,1
sess_au_562971_002-step_01,sess_au_562971_002,4
sess_sim_20260522_012224-step_05,sess_sim_20260522_012224,0
sess_sim_20260522_008919-step_01,sess_sim_20260522_008919,3
sess_sim_20260522_028723-step_06,sess_sim_20260522_028723,4
sess_sim_20260522_030509-step_07,sess_sim_20260522_030509,0
sess_sim_20260522_045918-step_04,sess_sim_20260522_045918,3
sess_sim_20260522_020917-step_04,sess_sim_20260522_020917,2
sess_au_389606_001-step_01,sess_au_389606_001,4
sess_sim_20260522_037060-step_08,sess_sim_20260522_037060,0
sess_sim_20260522_039249-step_08,sess_sim_20260522_039249,1
sess_sim_20260522_032143-step_01,sess_sim_20260522_032143,0
sess_sim_20260522_042752-step_03,sess_sim_20260522_042752,3
sess_sim_20260522_039566-step_06,sess_sim_20260522_039566,1
sess_sim_20260522_045016-step_05,sess_sim_20260522_045016,0
sess_sim_20260522_009965-step_04,sess_sim_20260522_009965,1
sess_sim_20260522_028844-step_04,sess_sim_20260522_028844,0
sess_sim_20260522_043458-step_02,sess_sim_20260522_043458,1
sess_au_849281_004-step_01,sess_au_849281_004,2
sess_sim_20260522_013587-step_14,sess_sim_20260522_013587,4
sess_sim_20260522_046678-step_01,sess_sim_20260522_046678,4
sess_sim_20260522_012628-step_05,sess_sim_20260522_012628,1
sess_sim_20260522_000273-step_05,sess_sim_20260522_000273,1
sess_sim_20260522_008368-step_03,sess_sim_20260522_008368,4
sess_sim_20260522_019407-step_03,sess_sim_20260522_019407,1
sess_sim_20260522_027739-step_05,sess_sim_20260522_027739,2
sess_sim_20260522_047057-step_05,sess_sim_20260522_047057,3
sess_sim_20260522_013142-step_07,sess_sim_20260522_013142,2
sess_sim_20260522_001873-step_06,sess_sim_20260522_001873,0
sess_sim_20260522_042347-step_02,sess_sim_20260522_042347,1
sess_sim_20260522_016839-step_06,sess_sim_20260522_016839,3
sess_sim_20260522_011038-step_01,sess_sim_20260522_011038,1
sess_sim_20260522_008342-step_03,sess_sim_20260522_008342,1
sess_sim_20260522_027829-step_09,sess_sim_20260522_027829,4
sess_sim_20260522_002253-step_02,sess_sim_20260522_002253,1
sess_sim_20260522_035218-step_03,sess_sim_20260522_035218,4
sess_sim_20260522_040211-step_04,sess_sim_20260522_040211,0
sess_sim_20260522_037423-step_11,sess_sim_20260522_037423,3
sess_au_427940_006-step_04,sess_au_427940_006,1
sess_sim_20260522_036890-step_02,sess_sim_20260522_036890,0
sess_au_599530_002-step_01,sess_au_599530_002,3
sess_sim_20260522_028539-step_02,sess_sim_20260522_028539,4
sess_sim_20260522_011573-step_03,sess_sim_20260522_011573,2
sess_sim_20260522_016378-step_07,sess_sim_20260522_016378,1
sess_sim_20260522_006051-step_03,sess_sim_20260522_006051,3
sess_sim_20260522_021918-step_01,sess_sim_20260522_021918,4
sess_sim_20260522_016442-step_07,sess_sim_20260522_016442,2
sess_sim_20260522_025175-step_06,sess_sim_20260522_025175,2
sess_sim_20260522_027986-step_04,sess_sim_20260522_027986,3
sess_sim_20260522_033260-step_07,sess_sim_20260522_033260,3
sess_au_348934_005-step_01,sess_au_348934_005,2
sess_sim_20260522_014845-step_03,sess_sim_20260522_014845,1
sess_sim_20260522_027113-step_08,sess_sim_20260522_027113,0
sess_sim_20260522_027106-step_01,sess_sim_20260522_027106,1
sess_sim_20260522_003423-step_01,sess_sim_20260522_003423,1
sess_sim_20260522_045452-step_02,sess_sim_20260522_045452,3
sess_sim_20260522_046583-step_03,sess_sim_20260522_046583,3
sess_sim_20260522_004894-step_12,sess_sim_20260522_004894,1
sess_sim_20260522_029703-step_17,sess_sim_20260522_029703,0
sess_sim_20260522_017344-step_02,sess_sim_20260522_017344,0
sess_au_544895_005-step_01,sess_au_544895_005,2
sess_sim_20260522_039373-step_03,sess_sim_20260522_039373,2
sess_sim_20260522_025535-step_05,sess_sim_20260522_025535,4
sess_sim_20260522_031254-step_01,sess_sim_20260522_031254,1
sess_sim_20260522_016666-step_04,sess_sim_20260522_016666,0
sess_sim_20260522_045404-step_01,sess_sim_20260522_045404,3
sess_sim_20260522_009136-step_01,sess_sim_20260522_009136,0
sess_sim_20260522_034411-step_05,sess_sim_20260522_034411,1
sess_sim_20260522_012474-step_03,sess_sim_20260522_012474,4
sess_sim_20260522_010954-step_09,sess_sim_20260522_010954,2
sess_sim_20260522_009967-step_09,sess_sim_20260522_009967,4
sess_sim_20260522_032576-step_01,sess_sim_20260522_032576,4
sess_au_755380_005-step_04,sess_au_755380_005,3
sess_sim_20260522_018430-step_04,sess_sim_20260522_018430,0
sess_sim_20260522_001947-step_06,sess_sim_20260522_001947,2
sess_sim_20260522_016705-step_10,sess_sim_20260522_016705,2
sess_sim_20260522_033413-step_08,sess_sim_20260522_033413,1
sess_sim_20260522_008034-step_08,sess_sim_20260522_008034,2
sess_sim_20260522_004078-step_03,sess_sim_20260522_004078,4
sess_sim_20260522_043023-step_04,sess_sim_20260522_043023,2
sess_sim_20260522_030328-step_03,sess_sim_20260522_030328,1
sess_sim_20260522_045159-step_08,sess_sim_20260522_045159,1
sess_sim_20260522_025870-step_05,sess_sim_20260522_025870,1
sess_sim_20260522_020962-step_06,sess_sim_20260522_020962,3
sess_sim_20260522_019677-step_02,sess_sim_20260522_019677,1
sess_sim_20260522_018018-step_05,sess_sim_20260522_018018,4
sess_sim_20260522_046475-step_01,sess_sim_20260522_046475,0
sess_sim_20260522_020150-step_08,sess_sim_20260522_020150,0
sess_sim_20260522_006895-step_05,sess_sim_20260522_006895,1
sess_sim_20260522_001604-step_08,sess_sim_20260522_001604,2
sess_sim_20260522_020614-step_06,sess_sim_20260522_020614,1
sess_sim_20260522_022865-step_04,sess_sim_20260522_022865,0
sess_sim_20260522_018486-step_02,sess_sim_20260522_018486,1
sess_sim_20260522_005141-step_08,sess_sim_20260522_005141,0
sess_sim_20260522_014728-step_09,sess_sim_20260522_014728,0
sess_sim_20260522_046795-step_04,sess_sim_20260522_046795,3
sess_sim_20260522_032173-step_01,sess_sim_20260522_032173,2
sess_sim_20260522_036982-step_12,sess_sim_20260522_036982,0
sess_sim_20260522_023625-step_11,sess_sim_20260522_023625,4
sess_sim_20260522_009404-step_07,sess_sim_20260522_009404,2
sess_sim_20260522_037218-step_04,sess_sim_20260522_037218,0
sess_sim_20260522_004501-step_11,sess_sim_20260522_004501,4
sess_sim_20260522_007009-step_05,sess_sim_20260522_007009,0
sess_sim_20260522_023597-step_07,sess_sim_20260522_023597,0
sess_sim_20260522_033099-step_08,sess_sim_20260522_033099,2
sess_sim_20260522_037453-step_03,sess_sim_20260522_037453,4
sess_sim_20260522_003284-step_07,sess_sim_20260522_003284,2
sess_sim_20260522_042905-step_04,sess_sim_20260522_042905,4
sess_sim_20260522_028519-step_05,sess_sim_20260522_028519,1
sess_sim_20260522_018666-step_13,sess_sim_20260522_018666,1
sess_sim_20260522_021259-step_05,sess_sim_20260522_021259,4
sess_sim_20260522_003727-step_03,sess_sim_20260522_003727,2
sess_sim_20260522_039249-step_03,sess_sim_20260522_039249,1
sess_sim_20260522_001567-step_01,sess_sim_20260522_001567,0
sess_sim_20260522_010226-step_15,sess_sim_20260522_010226,4
sess_sim_20260522_016503-step_09,sess_sim_20260522_016503,0
sess_sim_20260522_014029-step_06,sess_sim_20260522_014029,2
sess_sim_20260522_033645-step_04,sess_sim_20260522_033645,1
sess_sim_20260522_029699-step_18,sess_sim_20260522_029699,4
sess_sim_20260522_027909-step_02,sess_sim_20260522_027909,0
sess_sim_20260522_001865-step_01,sess_sim_20260522_001865,1
sess_sim_20260522_002971-step_01,sess_sim_20260522_002971,0
sess_sim_20260522_017505-step_07,sess_sim_20260522_017505,0
sess_sim_20260522_006835-step_01,sess_sim_20260522_006835,3
sess_au_913617_002-step_06,sess_au_913617_002,1
sess_sim_20260522_012055-step_10,sess_sim_20260522_012055,0
sess_sim_20260522_026008-step_05,sess_sim_20260522_026008,2
sess_sim_20260522_019698-step_15,sess_sim_20260522_019698,1
sess_au_618715_011-step_03,sess_au_618715_011,0
